OID_BLKGRP_20|GEOID_BLKGRP_20|NAMELSAD_BLKGRP_20|AREALAND_BLKGRP_20|AREAWATER_BLKGRP_20|MTFCC_BLKGRP_20|FUNCSTAT_BLKGRP_20|OID_BLKGRP_10|GEOID_BLKGRP_10|NAMELSAD_BLKGRP_10|AREALAND_BLKGRP_10|AREAWATER_BLKGRP_10|MTFCC_BLKGRP_10|FUNCSTAT_BLKGRP_10|AREALAND_PART|AREAWATER_PART
20890678463757|410050210002|Block Group 2|1247717|247|G5030|S|20840678463757|410050210002|Block Group 2|1247717|247|G5030|S|1247717|247
20890678463866|410050210003|Block Group 3|445034|0|G5030|S|20840678463866|410050210003|Block Group 3|445034|0|G5030|S|445034|0
20890678463867|410050211001|Block Group 1|388853|0|G5030|S|20840678463867|410050211001|Block Group 1|388853|0|G5030|S|388853|0
20890678463868|410050211002|Block Group 2|600216|0|G5030|S|20840678463868|410050211002|Block Group 2|600216|0|G5030|S|600216|0
208903717133835|410050211003|Block Group 3|581492|0|G5030|S|208403717133835|410050211003|Block Group 3|581492|0|G5030|S|581492|0
208903717133595|410050211004|Block Group 4|905735|3783|G5030|S|208403717133595|410050211004|Block Group 4|905735|3783|G5030|S|905735|3783
2089015644953889|410050212001|Block Group 1|286440|0|G5030|S|20840678463759|410050212002|Block Group 2|286440|0|G5030|S|286440|0
20890678463759|410050212002|Block Group 2|725942|0|G5030|S|20840678463806|410050212003|Block Group 3|725942|0|G5030|S|725942|0
20890678463806|410050212003|Block Group 3|286841|0|G5030|S|208403717133522|410050212001|Block Group 1|955367|313404|G5030|S|286841|0
2089015644936973|410050212004|Block Group 4|684661|323315|G5030|S|208403717133522|410050212001|Block Group 1|955367|313404|G5030|S|668526|306925
2089015644936973|410050212004|Block Group 4|684661|323315|G5030|S|20840678463807|410050213003|Block Group 3|659618|69738|G5030|S|16135|0
2089015644936973|410050212004|Block Group 4|684661|323315|G5030|S|20840501006735|410510063001|Block Group 1|3423282|586970|G5030|S|0|16390
20890678463808|410050213001|Block Group 1|1456424|139677|G5030|S|20840678463809|410050213002|Block Group 2|1482586|210850|G5030|S|1456424|139677
20890678463809|410050213002|Block Group 2|633199|69738|G5030|S|20840678463807|410050213003|Block Group 3|659618|69738|G5030|S|633199|69738
20890678463807|410050213003|Block Group 3|508438|0|G5030|S|20840678463808|410050213001|Block Group 1|1282214|0|G5030|S|498154|0
20890678463807|410050213003|Block Group 3|508438|0|G5030|S|20840678463807|410050213003|Block Group 3|659618|69738|G5030|S|10284|0
2089015644956510|410050213004|Block Group 4|810222|0|G5030|S|20840678463808|410050213001|Block Group 1|1282214|0|G5030|S|784060|0
2089015644956510|410050213004|Block Group 4|810222|0|G5030|S|20840678463809|410050213002|Block Group 2|1482586|210850|G5030|S|26162|0
20890678463811|410050214001|Block Group 1|2118465|0|G5030|S|20840678463811|410050214001|Block Group 1|2118465|0|G5030|S|2118465|0
20890678463810|410050214002|Block Group 2|705086|0|G5030|S|20840678463810|410050214002|Block Group 2|705086|0|G5030|S|705086|0
20890678463869|410050214003|Block Group 3|486590|26034|G5030|S|20840678463869|410050214003|Block Group 3|486590|26034|G5030|S|486590|26034
208903717133594|410050215001|Block Group 1|2449230|2777|G5030|S|208403717133594|410050215001|Block Group 1|2449413|2777|G5030|S|2449230|2777
208903717133566|410050215002|Block Group 2|1941710|0|G5030|S|208403717133566|410050215002|Block Group 2|3721868|0|G5030|S|1929994|0
208903717133566|410050215002|Block Group 2|1941710|0|G5030|S|208403717133564|410050221011|Block Group 1|1025972|0|G5030|S|11716|0
2089015644966058|410050215003|Block Group 3|1792057|0|G5030|S|208403717133594|410050215001|Block Group 1|2449413|2777|G5030|S|183|0
2089015644966058|410050215003|Block Group 3|1792057|0|G5030|S|208403717133566|410050215002|Block Group 2|3721868|0|G5030|S|1791874|0
20890678463761|410050216011|Block Group 1|765733|7614|G5030|S|20840678463761|410050216011|Block Group 1|765733|7614|G5030|S|765733|7614
20890678463763|410050216012|Block Group 2|407259|0|G5030|S|20840678463764|410050216013|Block Group 3|407259|0|G5030|S|407259|0
20890678463764|410050216013|Block Group 3|578033|0|G5030|S|20840678463730|410050216014|Block Group 4|578033|0|G5030|S|578033|0
2089015644968312|410050216014|Block Group 4|308217|0|G5030|S|20840678463763|410050216012|Block Group 2|714454|19610|G5030|S|308217|0
2089015644968571|410050216015|Block Group 5|406237|19610|G5030|S|20840678463763|410050216012|Block Group 2|714454|19610|G5030|S|406237|19610
20890678463766|410050216021|Block Group 1|1075191|3854|G5030|S|20840678463766|410050216021|Block Group 1|1075191|3854|G5030|S|1075191|3854
20890678463870|410050216022|Block Group 2|375974|1895|G5030|S|20840678463870|410050216022|Block Group 2|375974|1895|G5030|S|375974|1895
20890678463765|410050216023|Block Group 3|1172120|0|G5030|S|20840678463765|410050216023|Block Group 3|1172120|0|G5030|S|1172120|0
20890678463799|410050217001|Block Group 1|1859476|116825|G5030|S|20840678463809|410050213002|Block Group 2|1482586|210850|G5030|S|0|71173
20890678463799|410050217001|Block Group 1|1859476|116825|G5030|S|20840678463799|410050217001|Block Group 1|1859476|47435|G5030|S|1859476|45652
208903717133583|410050217002|Block Group 2|1105408|172382|G5030|S|208403717133583|410050217002|Block Group 2|1105408|209802|G5030|S|1105408|160025
208903717133583|410050217002|Block Group 2|1105408|172382|G5030|S|208403717133822|410050217003|Block Group 3|1499129|233245|G5030|S|0|12357
208903717133822|410050217003|Block Group 3|629695|37927|G5030|S|208403717133822|410050217003|Block Group 3|1499129|233245|G5030|S|629695|37927
2089015644955734|410050217004|Block Group 4|869434|181774|G5030|S|208403717133822|410050217003|Block Group 3|1499129|233245|G5030|S|869434|181774
20890678463694|410050218011|Block Group 1|1280998|0|G5030|S|20840678463694|410050218011|Block Group 1|1280998|0|G5030|S|1280998|0
208903717133836|410050218012|Block Group 2|892552|0|G5030|S|208403717133836|410050218012|Block Group 2|892552|0|G5030|S|892552|0
208903717133603|410050218013|Block Group 3|1579146|0|G5030|S|208403717133603|410050218013|Block Group 3|1579146|0|G5030|S|1579146|0
20890678463680|410050218021|Block Group 1|801925|0|G5030|S|20840678463680|410050218021|Block Group 1|801925|0|G5030|S|801925|0
20890678463681|410050218022|Block Group 2|994230|0|G5030|S|20840678463681|410050218022|Block Group 2|994230|0|G5030|S|994230|0
20890678463795|410050219001|Block Group 1|1069585|0|G5030|S|20840678463795|410050219001|Block Group 1|1069585|0|G5030|S|1069585|0
20890678463796|410050219002|Block Group 2|468362|0|G5030|S|20840678463796|410050219002|Block Group 2|468362|0|G5030|S|468362|0
208903717133606|410050220001|Block Group 1|1209765|0|G5030|S|208403717133606|410050220001|Block Group 1|1209765|0|G5030|S|1209765|0
2089015644974783|410050220002|Block Group 2|1200202|3390|G5030|S|208403717133872|410050220003|Block Group 3|1200202|3390|G5030|S|1200202|3390
208903717133872|410050220003|Block Group 3|767917|0|G5030|S|208403717133874|410050220002|Block Group 2|1196647|0|G5030|S|767917|0
2089015644969571|410050220004|Block Group 4|428730|0|G5030|S|208403717133874|410050220002|Block Group 2|1196647|0|G5030|S|428730|0
208903717133564|410050221011|Block Group 1|1014256|0|G5030|S|208403717133564|410050221011|Block Group 1|1025972|0|G5030|S|1014256|0
208903717133821|410050221012|Block Group 2|736731|0|G5030|S|208403717133821|410050221012|Block Group 2|736731|0|G5030|S|736731|0
208903717133610|410050221013|Block Group 3|786777|10910|G5030|S|208403717133610|410050221013|Block Group 3|786777|10910|G5030|S|786777|10910
208903717133608|410050221014|Block Group 4|719101|0|G5030|S|208403717133608|410050221014|Block Group 4|719101|0|G5030|S|719101|0
208903717133602|410050221051|Block Group 1|476406|0|G5030|S|208403717133602|410050221051|Block Group 1|476406|0|G5030|S|476406|0
208903717133600|410050221052|Block Group 2|1220200|0|G5030|S|208403717133600|410050221052|Block Group 2|1220200|0|G5030|S|1220200|0
208903717133579|410050221053|Block Group 3|2896252|0|G5030|S|208403717133579|410050221053|Block Group 3|2896252|0|G5030|S|2896252|0
208903717133563|410050221071|Block Group 1|709257|0|G5030|S|208403717133577|410050221072|Block Group 2|747886|0|G5030|S|709257|0
2089015644957350|410050221072|Block Group 2|1228241|0|G5030|S|208403717133563|410050221071|Block Group 1|3831334|0|G5030|S|1228241|0
2089015644952916|410050221073|Block Group 3|2641722|0|G5030|S|208403717133563|410050221071|Block Group 1|3831334|0|G5030|S|2603093|0
2089015644952916|410050221073|Block Group 3|2641722|0|G5030|S|208403717133577|410050221072|Block Group 2|747886|0|G5030|S|38629|0
20890678463838|410050221081|Block Group 1|4895379|159636|G5030|S|20840678463838|410050221081|Block Group 1|4936926|90202|G5030|S|4845887|90202
20890678463838|410050221081|Block Group 1|4895379|159636|G5030|S|208403717133886|410050223012|Block Group 2|11815721|832213|G5030|S|49492|69434
208903717133866|410050221082|Block Group 2|2278910|2038|G5030|S|20840678463838|410050221081|Block Group 1|4936926|90202|G5030|S|6359|0
208903717133866|410050221082|Block Group 2|2278910|2038|G5030|S|208403717133866|410050221082|Block Group 2|2272551|2038|G5030|S|2272551|2038
2089015644954498|410050221091|Block Group 1|587813|0|G5030|S|208403717133888|410050221031|Block Group 1|1772139|0|G5030|S|587813|0
2089015644948908|410050221092|Block Group 2|1184326|0|G5030|S|208403717133888|410050221031|Block Group 1|1772139|0|G5030|S|1184326|0
2089015644962341|410050221101|Block Group 1|968530|0|G5030|S|208403717133638|410050221032|Block Group 2|1938547|0|G5030|S|968530|0
2089015644957798|410050221102|Block Group 2|971276|0|G5030|S|208403717133638|410050221032|Block Group 2|1938547|0|G5030|S|970017|0
2089015644957798|410050221102|Block Group 2|971276|0|G5030|S|20840678463791|410050232023|Block Group 3|6582857|272670|G5030|S|1259|0
20890678463772|410050222011|Block Group 1|546355|0|G5030|S|20840678463772|410050222011|Block Group 1|546355|0|G5030|S|546355|0
208903717133604|410050222012|Block Group 2|719333|0|G5030|S|208403717133567|410050222013|Block Group 3|719333|0|G5030|S|719333|0
2089015644972933|410050222013|Block Group 3|144315|0|G5030|S|208403717133604|410050222012|Block Group 2|768888|0|G5030|S|144315|0
2089015644952186|410050222014|Block Group 4|624573|0|G5030|S|208403717133604|410050222012|Block Group 2|768888|0|G5030|S|624573|0
208903717133575|410050222051|Block Group 1|1275435|0|G5030|S|208403717133575|410050222051|Block Group 1|1224042|0|G5030|S|1224042|0
208903717133575|410050222051|Block Group 1|1275435|0|G5030|S|208403717133668|410050222061|Block Group 1|1779716|0|G5030|S|51393|0
208903717133599|410050222052|Block Group 2|1279263|0|G5030|S|208403717133599|410050222052|Block Group 2|1279263|0|G5030|S|1279263|0
208903717133668|410050222061|Block Group 1|1078183|0|G5030|S|208403717133668|410050222061|Block Group 1|1779716|0|G5030|S|1078183|0
208903717133679|410050222062|Block Group 2|523470|0|G5030|S|208403717133679|410050222062|Block Group 2|4119038|0|G5030|S|523470|0
2089015644947546|410050222063|Block Group 3|2585438|0|G5030|S|208403717133668|410050222061|Block Group 1|1779716|0|G5030|S|650140|0
2089015644947546|410050222063|Block Group 3|2585438|0|G5030|S|208403717133679|410050222062|Block Group 2|4119038|0|G5030|S|1935298|0
2089015644946696|410050222064|Block Group 4|1660490|0|G5030|S|208403717133679|410050222062|Block Group 2|4119038|0|G5030|S|1660270|0
2089015644946696|410050222064|Block Group 4|1660490|0|G5030|S|208403717133612|410050222082|Block Group 2|3105833|0|G5030|S|220|0
208903717133615|410050222071|Block Group 1|1018289|0|G5030|S|208403717133615|410050222071|Block Group 1|3032416|0|G5030|S|23|0
208903717133615|410050222071|Block Group 1|1018289|0|G5030|S|208403717133613|410050222072|Block Group 2|1018266|0|G5030|S|1018266|0
2089015644954902|410050222072|Block Group 2|1719744|0|G5030|S|208403717133615|410050222071|Block Group 1|3032416|0|G5030|S|1719744|0
2089015644955155|410050222073|Block Group 3|1312649|0|G5030|S|208403717133615|410050222071|Block Group 1|3032416|0|G5030|S|1312649|0
208903717133637|410050222081|Block Group 1|1943838|0|G5030|S|208403717133612|410050222082|Block Group 2|3105833|0|G5030|S|1943838|0
2089015644970299|410050222082|Block Group 2|966822|0|G5030|S|208403717133637|410050222081|Block Group 1|8309756|0|G5030|S|966822|0
2089015644936507|410050222083|Block Group 3|7338364|0|G5030|S|208403717133637|410050222081|Block Group 1|8309756|0|G5030|S|7338364|0
2089015644952474|410050222084|Block Group 4|1161775|0|G5030|S|208403717133612|410050222082|Block Group 2|3105833|0|G5030|S|1161775|0
208903717133681|410050223011|Block Group 1|6465860|0|G5030|S|208403717133681|410050223011|Block Group 1|6465860|0|G5030|S|6465860|0
208903717133886|410050223012|Block Group 2|11766361|762779|G5030|S|208403717133886|410050223012|Block Group 2|11815721|832213|G5030|S|11766229|762779
208903717133886|410050223012|Block Group 2|11766361|762779|G5030|S|20840678463813|410050224005|Block Group 5|494245|71007|G5030|S|132|0
20890678463812|410050223013|Block Group 3|595676|0|G5030|S|20840678463812|410050223013|Block Group 3|595676|0|G5030|S|595676|0
208903717133683|410050223021|Block Group 1|7615813|966|G5030|S|208403717133683|410050223021|Block Group 1|7615813|966|G5030|S|7615813|966
20890678463777|410050223022|Block Group 2|5938303|24732|G5030|S|20840678463777|410050223022|Block Group 2|5938303|24732|G5030|S|5938303|24732
20890678463790|410050223023|Block Group 3|4975572|0|G5030|S|20840678463790|410050223023|Block Group 3|4975572|0|G5030|S|4975572|0
20890678463781|410050224001|Block Group 1|1058989|0|G5030|S|20840678463781|410050224001|Block Group 1|1058989|0|G5030|S|1058989|0
20890678463816|410050224002|Block Group 2|517486|0|G5030|S|20840678463816|410050224002|Block Group 2|517486|0|G5030|S|517486|0
20890678463815|410050224003|Block Group 3|291847|0|G5030|S|20840678463815|410050224003|Block Group 3|291847|0|G5030|S|291847|0
20890678463814|410050224004|Block Group 4|572380|85690|G5030|S|20840678463814|410050224004|Block Group 4|561758|74610|G5030|S|561758|74427
20890678463814|410050224004|Block Group 4|572380|85690|G5030|S|20840678463817|410050225004|Block Group 4|694519|155937|G5030|S|10622|11263
20890678463813|410050224005|Block Group 5|494113|71007|G5030|S|20840678463813|410050224005|Block Group 5|494245|71007|G5030|S|494113|71007
2089015644976241|410050225011|Block Group 1|1422785|0|G5030|S|20840678463818|410050225003|Block Group 3|1420480|0|G5030|S|1420480|0
2089015644976241|410050225011|Block Group 1|1422785|0|G5030|S|208403717133699|410050226061|Block Group 1|5345118|0|G5030|S|2305|0
2089015644976611|410050225012|Block Group 2|681459|140142|G5030|S|20840678463814|410050224004|Block Group 4|561758|74610|G5030|S|0|183
2089015644976611|410050225012|Block Group 2|681459|140142|G5030|S|20840678463817|410050225004|Block Group 4|694519|155937|G5030|S|681459|139959
2089015644943912|410050225021|Block Group 1|451983|0|G5030|S|20840678463782|410050225001|Block Group 1|2499045|0|G5030|S|451983|0
2089015644944651|410050225022|Block Group 2|1034239|0|G5030|S|20840678463819|410050225002|Block Group 2|1034239|0|G5030|S|1034239|0
2089015644944339|410050225023|Block Group 3|2047062|0|G5030|S|20840678463782|410050225001|Block Group 1|2499045|0|G5030|S|2047062|0
20890678463774|410050226021|Block Group 1|5028811|13027|G5030|S|20840678463774|410050226021|Block Group 1|5028811|13027|G5030|S|5028811|13027
20890678463762|410050226022|Block Group 2|6879334|880593|G5030|S|20840678463752|410050206003|Block Group 3|2326534|463409|G5030|S|0|1954
20890678463762|410050226022|Block Group 2|6879334|880593|G5030|S|20840678463822|410050207001|Block Group 1|1214551|497045|G5030|S|0|33068
20890678463762|410050226022|Block Group 2|6879334|880593|G5030|S|20840678463817|410050225004|Block Group 4|694519|155937|G5030|S|2438|4715
20890678463762|410050226022|Block Group 2|6879334|880593|G5030|S|20840678463762|410050226022|Block Group 2|6876896|840856|G5030|S|6876896|840856
208903717133824|410050226031|Block Group 1|1390684|0|G5030|S|208403717133824|410050226031|Block Group 1|3727711|4886|G5030|S|1390684|0
2089015644946276|410050226032|Block Group 2|2337027|4886|G5030|S|208403717133824|410050226031|Block Group 1|3727711|4886|G5030|S|2337027|4886
208903717133723|410050226051|Block Group 1|1108681|0|G5030|S|208403717133723|410050226051|Block Group 1|1108681|0|G5030|S|1108681|0
208903717133825|410050226052|Block Group 2|3894205|6066|G5030|S|208403717133697|410050226053|Block Group 3|3894205|6066|G5030|S|3894205|6066
2089015644945455|410050226053|Block Group 3|1075181|0|G5030|S|208403717133825|410050226052|Block Group 2|1299438|0|G5030|S|1075181|0
2089015644945693|410050226054|Block Group 4|224257|0|G5030|S|208403717133825|410050226052|Block Group 2|1299438|0|G5030|S|224257|0
208903717133699|410050226061|Block Group 1|892818|0|G5030|S|208403717133699|410050226061|Block Group 1|5345118|0|G5030|S|892818|0
2089015647578110|410050226062|Block Group 2|3231163|0|G5030|S|208403717133699|410050226061|Block Group 1|5345118|0|G5030|S|3231163|0
2089015647579030|410050226063|Block Group 3|895923|0|G5030|S|208403717133699|410050226061|Block Group 1|5345118|0|G5030|S|895923|0
2089015644972317|410050226064|Block Group 4|322909|0|G5030|S|208403717133699|410050226061|Block Group 1|5345118|0|G5030|S|322909|0
2089015644974239|410050227021|Block Group 1|15072929|364236|G5030|S|20840678463745|410050204014|Block Group 4|1527461|0|G5030|S|268|0
2089015644974239|410050227021|Block Group 1|15072929|364236|G5030|S|208403717133545|410050204031|Block Group 1|1814486|22931|G5030|S|4923|0
2089015644974239|410050227021|Block Group 1|15072929|364236|G5030|S|208403717133548|410050207002|Block Group 2|1237887|0|G5030|S|2639|0
2089015644974239|410050227021|Block Group 1|15072929|364236|G5030|S|20840678463785|410050227022|Block Group 2|15065099|371174|G5030|S|15065099|364236
20890678463785|410050227022|Block Group 2|16459552|1362064|G5030|S|20840678463822|410050207001|Block Group 1|1214551|497045|G5030|S|0|15262
20890678463785|410050227022|Block Group 2|16459552|1362064|G5030|S|20840678463786|410050227023|Block Group 3|16459552|1346802|G5030|S|16459552|1346802
20890678463786|410050227023|Block Group 3|17609518|382068|G5030|S|20840678463787|410050227024|Block Group 4|17609518|382068|G5030|S|17609518|382068
2089015644957029|410050227024|Block Group 4|941422|0|G5030|S|208403717133716|410050227021|Block Group 1|1916052|15692|G5030|S|941422|0
