OID_TRACT_20|GEOID_TRACT_20|NAMELSAD_TRACT_20|AREALAND_TRACT_20|AREAWATER_TRACT_20|MTFCC_TRACT_20|FUNCSTAT_TRACT_20|OID_TRACT_10|GEOID_TRACT_10|NAMELSAD_TRACT_10|AREALAND_TRACT_10|AREAWATER_TRACT_10|MTFCC_TRACT_10|FUNCSTAT_TRACT_10|AREALAND_PART|AREAWATER_PART
207903717130773|41005024304|Census Tract 243.04|642917684|5201385|G5020|S|20740449643633|41065970800|Census Tract 9708|5503407696|20391874|G5020|S|39238|0
2079015644971953|41005024401|Census Tract 244.01|1903541|0|G5020|S|207403717130161|41005024400|Census Tract 244.00|5892286|0|G5020|S|1903541|0
2079015644935344|41005024402|Census Tract 244.02|3988745|0|G5020|S|207403717130161|41005024400|Census Tract 244.00|5892286|0|G5020|S|3988745|0
207903717022949|41005980000|Census Tract 9800|1634590508|6684470|G5020|S|20740678464481|41005024000|Census Tract 240|631520745|482463|G5020|S|33786592|0
207903717022949|41005980000|Census Tract 9800|1634590508|6684470|G5020|S|20740678464476|41005024100|Census Tract 241|273347918|205246|G5020|S|1013480|0
207903717022949|41005980000|Census Tract 9800|1634590508|6684470|G5020|S|207403717022949|41005980000|Census Tract 9800|1615931992|6705773|G5020|S|1599760607|6684470
207903717022949|41005980000|Census Tract 9800|1634590508|6684470|G5020|S|20740449643633|41065970800|Census Tract 9708|5503407696|20391874|G5020|S|29829|0
20790860403553|41007950100|Census Tract 9501|2661899|4094400|G5020|S|20740860403553|41007950100|Census Tract 9501|2661899|3884236|G5020|S|2661899|3883948
20790860403553|41007950100|Census Tract 9501|2661899|4094400|G5020|S|207403718039923|41007990000|Census Tract 9900|0|470178546|G5020|S|0|210452
20790860403554|41007950200|Census Tract 9502|3130531|1118697|G5020|S|20740860403554|41007950200|Census Tract 9502|3130531|1042699|G5020|S|3130531|1040221
20790860403554|41007950200|Census Tract 9502|3130531|1118697|G5020|S|20740860403570|41007950600|Census Tract 9506|185478940|5564208|G5020|S|0|78476
20790860403555|41007950300|Census Tract 9503|11741584|4416699|G5020|S|20740860403555|41007950300|Census Tract 9503|11732927|4405648|G5020|S|11732927|4403561
20790860403555|41007950300|Census Tract 9503|11741584|4416699|G5020|S|20740860403568|41007950400|Census Tract 9504|308778448|86364769|G5020|S|8657|13138
20790860403568|41007950400|Census Tract 9504|308769791|86353718|G5020|S|20740860403555|41007950300|Census Tract 9503|11732927|4405648|G5020|S|0|2087
20790860403568|41007950400|Census Tract 9504|308769791|86353718|G5020|S|20740860403568|41007950400|Census Tract 9504|308778448|86364769|G5020|S|308769791|86351631
20790860403569|41007950500|Census Tract 9505|42304540|31067443|G5020|S|20740860403553|41007950100|Census Tract 9501|2661899|3884236|G5020|S|0|288
20790860403569|41007950500|Census Tract 9505|42304540|31067443|G5020|S|20740860403569|41007950500|Census Tract 9505|42304540|31067155|G5020|S|42304540|31067155
20790860403570|41007950600|Census Tract 9506|185478051|5488210|G5020|S|20740860403554|41007950200|Census Tract 9502|3130531|1042699|G5020|S|0|2478
20790860403570|41007950600|Census Tract 9506|185478051|5488210|G5020|S|20740860403570|41007950600|Census Tract 9506|185478940|5564208|G5020|S|185477554|5485732
20790860403570|41007950600|Census Tract 9506|185478051|5488210|G5020|S|20740860403572|41007951300|Census Tract 9513|36925407|5547475|G5020|S|497|0
20790860403571|41007950700|Census Tract 9507|21636272|1691847|G5020|S|20740860403571|41007950700|Census Tract 9507|21631885|1597292|G5020|S|21631885|1592814
20790860403571|41007950700|Census Tract 9507|21636272|1691847|G5020|S|20740860403574|41007950900|Census Tract 9509|4661102|1913262|G5020|S|4387|99033
20790860403574|41007950900|Census Tract 9509|4655890|1725047|G5020|S|20740860403571|41007950700|Census Tract 9507|21631885|1597292|G5020|S|0|4478
20790860403574|41007950900|Census Tract 9509|4655890|1725047|G5020|S|20740860403574|41007950900|Census Tract 9509|4661102|1913262|G5020|S|4655890|1720569
207903718039925|41007951100|Census Tract 9511|463006964|10854743|G5020|S|20740860403574|41007950900|Census Tract 9509|4661102|1913262|G5020|S|825|0
207903718039925|41007951100|Census Tract 9511|463006964|10854743|G5020|S|207403718039925|41007951100|Census Tract 9511|463033935|10854743|G5020|S|463003191|10854743
207903718039925|41007951100|Census Tract 9511|463006964|10854743|G5020|S|20740225016285|41057960100|Census Tract 9601|550521859|15952149|G5020|S|2948|0
20790860403573|41007951200|Census Tract 9512|1064534892|39234734|G5020|S|207403718039925|41007951100|Census Tract 9511|463033935|10854743|G5020|S|29454|0
20790860403573|41007951200|Census Tract 9512|1064534892|39234734|G5020|S|20740860403573|41007951200|Census Tract 9512|1064506197|39234734|G5020|S|1064505438|39234734
20790860403572|41007951300|Census Tract 9513|36926296|5547475|G5020|S|20740860403570|41007950600|Census Tract 9506|185478940|5564208|G5020|S|1386|0
20790860403572|41007951300|Census Tract 9513|36926296|5547475|G5020|S|20740860403572|41007951300|Census Tract 9513|36925407|5547475|G5020|S|36924910|5547475
207903718039923|41007990000|Census Tract 9900|0|470061754|G5020|S|20740860403574|41007950900|Census Tract 9509|4661102|1913262|G5020|S|0|93660
207903718039923|41007990000|Census Tract 9900|0|470061754|G5020|S|207403718039923|41007990000|Census Tract 9900|0|470178546|G5020|S|0|469968094
2079015482977813|41009970201|Census Tract 9702.01|379509140|123240|G5020|S|20740893868587|41009970200|Census Tract 9702|505593481|23134932|G5020|S|379509140|123240
2079015482977856|41009970202|Census Tract 9702.02|126084341|23011692|G5020|S|20740893868587|41009970200|Census Tract 9702|505593481|23134932|G5020|S|126084341|23011692
20790893868590|41009970300|Census Tract 9703|86257098|15042461|G5020|S|20740893868590|41009970300|Census Tract 9703|86257098|15042461|G5020|S|86257098|15042461
20790893868588|41009970400|Census Tract 9704|145955255|10599442|G5020|S|20740893868588|41009970400|Census Tract 9704|145955255|10599442|G5020|S|145955255|10599442
20790893868591|41009970500|Census Tract 9705|223812852|1950497|G5020|S|20740893868591|41009970500|Census Tract 9705|223812852|1950497|G5020|S|223812852|1950497
20790893868592|41009970600|Census Tract 9706|53861343|1110143|G5020|S|20740893868592|41009970600|Census Tract 9706|53861343|1110143|G5020|S|53861343|1110143
20790893868593|41009970700|Census Tract 9707|4815260|2467012|G5020|S|20740893868593|41009970700|Census Tract 9707|4815260|2454379|G5020|S|4815260|2452342
20790893868593|41009970700|Census Tract 9707|4815260|2467012|G5020|S|20740893868589|41009970900|Census Tract 9709|62239810|23950793|G5020|S|0|14670
20790893868594|41009970800|Census Tract 9708|5406014|0|G5020|S|20740893868594|41009970800|Census Tract 9708|5406014|0|G5020|S|5406014|0
20790893868589|41009970900|Census Tract 9709|62236462|23938160|G5020|S|20740893868593|41009970700|Census Tract 9707|4815260|2454379|G5020|S|0|2037
20790893868589|41009970900|Census Tract 9709|62236462|23938160|G5020|S|20740893868589|41009970900|Census Tract 9709|62239810|23950793|G5020|S|62236462|23936123
20790893868595|41009971000|Census Tract 9710|68842060|0|G5020|S|20740893868589|41009970900|Census Tract 9709|62239810|23950793|G5020|S|3014|0
20790893868595|41009971000|Census Tract 9710|68842060|0|G5020|S|20740893868595|41009971000|Census Tract 9710|68847338|0|G5020|S|68833926|0
20790893868595|41009971000|Census Tract 9710|68842060|0|G5020|S|207403717182039|41067032700|Census Tract 327|218988930|42264|G5020|S|5120|0
20790893868596|41009971100|Census Tract 9711|549204516|211598|G5020|S|20740860403573|41007951200|Census Tract 9512|1064506197|39234734|G5020|S|759|0
20790893868596|41009971100|Census Tract 9711|549204516|211598|G5020|S|20740893868596|41009971100|Census Tract 9711|549203757|211598|G5020|S|549203757|211598
2079015481984693|41011000101|Census Tract 1.01|23266333|4092223|G5020|S|20740709865857|41011000100|Census Tract 1|332686888|32500960|G5020|S|23248047|4092223
2079015481984693|41011000101|Census Tract 1.01|23266333|4092223|G5020|S|20740710972840|41019020000|Census Tract 200|559336273|17356109|G5020|S|18286|0
2079015481984705|41011000102|Census Tract 1.02|58562852|17810617|G5020|S|20740709865857|41011000100|Census Tract 1|332686888|32500960|G5020|S|58562852|17810617
2079015481984681|41011000103|Census Tract 1.03|250875336|10598120|G5020|S|20740709865857|41011000100|Census Tract 1|332686888|32500960|G5020|S|250875336|10598120
20790709865865|41011000200|Census Tract 2|967955548|15981390|G5020|S|20740709865865|41011000200|Census Tract 2|967211334|15981390|G5020|S|967152659|15981390
20790709865865|41011000200|Census Tract 2|967955548|15981390|G5020|S|20740710972840|41019020000|Census Tract 200|559336273|17356109|G5020|S|263266|0
20790709865865|41011000200|Census Tract 2|967955548|15981390|G5020|S|20740710972855|41019070000|Census Tract 700|744080739|2327428|G5020|S|539623|0
20790709865863|41011000300|Census Tract 3|3139078|259831|G5020|S|20740709865863|41011000300|Census Tract 3|3139078|259831|G5020|S|3139078|259831
2079015481984727|41011000401|Census Tract 4.01|4310111|2746573|G5020|S|20740709865859|41011000400|Census Tract 4|7276038|2747927|G5020|S|4310111|2746573
2079015481984720|41011000402|Census Tract 4.02|2906233|1354|G5020|S|20740709865859|41011000400|Census Tract 4|7276038|2747927|G5020|S|2906233|1354
20790709865856|41011000502|Census Tract 5.02|152549783|40093978|G5020|S|20740709865856|41011000502|Census Tract 5.02|152867993|40125725|G5020|S|152476082|40093978
20790709865856|41011000502|Census Tract 5.02|152549783|40093978|G5020|S|207403718039904|41011000504|Census Tract 5.04|16452693|2832286|G5020|S|73701|0
207903718039922|41011000503|Census Tract 5.03|2822204|3210538|G5020|S|20740709865859|41011000400|Census Tract 4|7276038|2747927|G5020|S|46194|0
207903718039922|41011000503|Census Tract 5.03|2822204|3210538|G5020|S|207403718039922|41011000503|Census Tract 5.03|2776010|3210538|G5020|S|2776010|3210538
2079015481984711|41011000505|Census Tract 5.05|3894802|515376|G5020|S|20740709865859|41011000400|Census Tract 4|7276038|2747927|G5020|S|12916|0
2079015481984711|41011000505|Census Tract 5.05|3894802|515376|G5020|S|207403718039904|41011000504|Census Tract 5.04|16452693|2832286|G5020|S|3881886|515376
2079015481984717|41011000506|Census Tract 5.06|12889017|2348657|G5020|S|20740709865856|41011000502|Census Tract 5.02|152867993|40125725|G5020|S|391911|31747
2079015481984717|41011000506|Census Tract 5.06|12889017|2348657|G5020|S|207403718039904|41011000504|Census Tract 5.04|16452693|2832286|G5020|S|12497106|2316910
20790709865861|41011000600|Census Tract 6|7149404|196334|G5020|S|20740709865859|41011000400|Census Tract 4|7276038|2747927|G5020|S|584|0
20790709865861|41011000600|Census Tract 6|7149404|196334|G5020|S|20740709865861|41011000600|Census Tract 6|7148820|196334|G5020|S|7148820|196334
2079015481984709|41011000701|Census Tract 7.01|9006260|609709|G5020|S|20740709865862|41011000700|Census Tract 7|37043015|1589766|G5020|S|9006260|609709
2079015481984672|41011000702|Census Tract 7.02|28036755|980057|G5020|S|20740709865862|41011000700|Census Tract 7|37043015|1589766|G5020|S|28036755|980057
20790709865866|41011000800|Census Tract 8|28144123|1799428|G5020|S|20740709865866|41011000800|Census Tract 8|28144123|1799428|G5020|S|28144123|1799428
2079015481984677|41011000901|Census Tract 9.01|84844181|255428|G5020|S|20740709865864|41011000900|Census Tract 9|304553173|3177132|G5020|S|84844181|255428
2079015481984689|41011000902|Census Tract 9.02|219708992|2921704|G5020|S|20740709865864|41011000900|Census Tract 9|304553173|3177132|G5020|S|219708992|2921704
2079015481984679|41011001001|Census Tract 10.01|12408313|5149385|G5020|S|20740709865858|41011001000|Census Tract 10|338627249|26624257|G5020|S|12408313|5149385
2079015481984685|41011001002|Census Tract 10.02|326218936|21474872|G5020|S|20740709865858|41011001000|Census Tract 10|338627249|26624257|G5020|S|326218936|21474872
2079015481984683|41011001101|Census Tract 11.01|1254256258|2893085|G5020|S|20740709865860|41011001100|Census Tract 11|1935120207|5128869|G5020|S|1254216700|2893043
2079015481984683|41011001101|Census Tract 11.01|1254256258|2893085|G5020|S|20740710467310|41015950100|Census Tract 9501|1690357249|98895571|G5020|S|37872|0
2079015481984683|41011001101|Census Tract 11.01|1254256258|2893085|G5020|S|20740710972851|41019210000|Census Tract 2100|3378321372|718100|G5020|S|1686|42
2079015481984674|41011001102|Census Tract 11.02|680843621|2235826|G5020|S|20740709865860|41011001100|Census Tract 11|1935120207|5128869|G5020|S|680843621|2235826
207903718039921|41011990101|Census Tract 9901.01|0|408478928|G5020|S|207403718039921|41011990101|Census Tract 9901.01|0|408478928|G5020|S|0|408478928
2079015504358520|41013950101|Census Tract 9501.01|42534925|0|G5020|S|20740254351081|41013950100|Census Tract 9501|1334554176|4329371|G5020|S|42534925|0
2079015504358516|41013950102|Census Tract 9501.02|1292017289|4329371|G5020|S|20740254351081|41013950100|Census Tract 9501|1334554176|4329371|G5020|S|1292017289|4329371
20790254351096|41013950200|Census Tract 9502|432242754|152052|G5020|S|20740254351096|41013950200|Census Tract 9502|432229115|152052|G5020|S|432228645|152052
20790254351096|41013950200|Census Tract 9502|432242754|152052|G5020|S|20740254351047|41031960100|Census Tract 9601|2168801414|3135497|G5020|S|14109|0
2079015504358532|41013950301|Census Tract 9503.01|414493934|524961|G5020|S|20740254351114|41013950300|Census Tract 9503|416558142|524961|G5020|S|414493934|524961
2079015504358518|41013950302|Census Tract 9503.02|1987199|0|G5020|S|20740254351096|41013950200|Census Tract 9502|432229115|152052|G5020|S|214|0
2079015504358518|41013950302|Census Tract 9503.02|1987199|0|G5020|S|20740254351114|41013950300|Census Tract 9503|416558142|524961|G5020|S|1986985|0
2079015504358522|41013950401|Census Tract 9504.01|157738532|0|G5020|S|20740254351065|41013950400|Census Tract 9504|5531990225|15998089|G5020|S|157738532|0
2079015504358514|41013950402|Census Tract 9504.02|5374376224|15998089|G5020|S|20740254351065|41013950400|Census Tract 9504|5531990225|15998089|G5020|S|5374237874|15998089
2079015504358514|41013950402|Census Tract 9504.02|5374376224|15998089|G5020|S|20740256622384|41017000100|Census Tract 1|3456789134|10508561|G5020|S|127433|0
2079015504358514|41013950402|Census Tract 9504.02|5374376224|15998089|G5020|S|20740465474716|41023960200|Census Tract 9602|4636418116|562306|G5020|S|3877|0
2079015504358514|41013950402|Census Tract 9504.02|5374376224|15998089|G5020|S|20740527556801|41025960100|Census Tract 9601|3203600905|3123078|G5020|S|7040|0
20790710467310|41015950100|Census Tract 9501|1690327401|98894328|G5020|S|20740709865860|41011001100|Census Tract 11|1935120207|5128869|G5020|S|28411|0
20790710467310|41015950100|Census Tract 9501|1690327401|98894328|G5020|S|20740710467310|41015950100|Census Tract 9501|1690357249|98895571|G5020|S|1690273779|98894328
20790710467310|41015950100|Census Tract 9501|1690327401|98894328|G5020|S|20740710972851|41019210000|Census Tract 2100|3378321372|718100|G5020|S|25211|0
2079015504234767|41015950201|Census Tract 9502.01|162620865|13368947|G5020|S|20740710467314|41015950200|Census Tract 9502|425962885|85250731|G5020|S|162620865|13365172
2079015504234767|41015950201|Census Tract 9502.01|162620865|13368947|G5020|S|20740710467312|41015950301|Census Tract 9503.01|1471031500|24404290|G5020|S|0|3775
2079015504234790|41015950202|Census Tract 9502.02|263342020|71885559|G5020|S|20740710467314|41015950200|Census Tract 9502|425962885|85250731|G5020|S|263342020|71885559
20790710467312|41015950301|Census Tract 9503.01|1471037379|24387422|G5020|S|20740710467312|41015950301|Census Tract 9503.01|1471031500|24404290|G5020|S|1471000225|24308966
20790710467312|41015950301|Census Tract 9503.01|1471037379|24387422|G5020|S|20740710467311|41015950302|Census Tract 9503.02|8837960|4127577|G5020|S|8021|0
20790710467312|41015950301|Census Tract 9503.01|1471037379|24387422|G5020|S|20740710467315|41015950400|Census Tract 9504|621074144|4981133|G5020|S|0|78456
20790710467312|41015950301|Census Tract 9503.01|1471037379|24387422|G5020|S|20740692908749|41033361500|Census Tract 3615|715454612|559681|G5020|S|21228|0
20790710467312|41015950301|Census Tract 9503.01|1471037379|24387422|G5020|S|20740264510623|41033361600|Census Tract 3616|1179680328|654173|G5020|S|7905|0
20790710467311|41015950302|Census Tract 9503.02|8829939|4127577|G5020|S|20740710467311|41015950302|Census Tract 9503.02|8837960|4127577|G5020|S|8829939|4127577
2079015504234762|41015950401|Census Tract 9504.01|617909985|2561865|G5020|S|20740694658264|06015000202|Census Tract 2.02|2083275162|12983332|G5020|S|928|174
2079015504234762|41015950401|Census Tract 9504.01|617909985|2561865|G5020|S|20740710467312|41015950301|Census Tract 9503.01|1471031500|24404290|G5020|S|1334|91549
2079015504234762|41015950401|Census Tract 9504.01|617909985|2561865|G5020|S|20740710467315|41015950400|Census Tract 9504|621074144|4981133|G5020|S|617535676|2470142
2079015504234762|41015950401|Census Tract 9504.01|617909985|2561865|G5020|S|20740264510623|41033361600|Census Tract 3616|1179680328|654173|G5020|S|372047|0
2079015504234827|41015950402|Census Tract 9504.02|3422274|2432535|G5020|S|20740710467315|41015950400|Census Tract 9504|621074144|4981133|G5020|S|3422274|2432535
207903717909684|41015990101|Census Tract 9901.01|0|716956249|G5020|S|207403717909684|41015990101|Census Tract 9901.01|0|716956249|G5020|S|0|716956249
20790256622384|41017000100|Census Tract 1|3459506746|10526672|G5020|S|20740256622384|41017000100|Census Tract 1|3456789134|10508561|G5020|S|3456661701|10508561
20790256622384|41017000100|Census Tract 1|3459506746|10526672|G5020|S|20740256622036|41017001200|Census Tract 12|256568286|136461|G5020|S|2844505|18111
20790256622384|41017000100|Census Tract 1|3459506746|10526672|G5020|S|20740267786506|41037960100|Census Tract 9601|18656406407|416255660|G5020|S|540|0
2079015489590290|41017000201|Census Tract 2.01|93569259|0|G5020|S|20740256622411|41017000200|Census Tract 2|817287618|66252592|G5020|S|93555984|0
2079015489590290|41017000201|Census Tract 2.01|93569259|0|G5020|S|20740528649173|41035970100|Census Tract 9701|4297253460|95223151|G5020|S|13275|0
2079015489590341|41017000202|Census Tract 2.02|723717557|66252592|G5020|S|20740256622411|41017000200|Census Tract 2|817287618|66252592|G5020|S|723717557|66252592
2079015489590395|41017000301|Census Tract 3.01|104815736|0|G5020|S|20740256622435|41017000300|Census Tract 3|155094036|0|G5020|S|104815736|0
2079015489590378|41017000302|Census Tract 3.02|50278300|0|G5020|S|20740256622435|41017000300|Census Tract 3|155094036|0|G5020|S|50278300|0
